city,category,created_at,price,price_per_sqm,total_size,furnished,registration_possible,washing_machine,tv,balcony,garden,terrace
Toplita,Shared Room,2017-03-27 12:03:50,227.61,,,,False,True,,,,
Strehaia,Apartment,2013-04-24 07:57:16,862.54,7.99,108,True,,,False,,,no
Afumati,Apartment,2017-02-08 18:00:31,732.58,,,,,False,True,no,,
Rasnov,Luxury Apartment,2016-09-01 05:02:52,2816.43,,,,,,False,,no,
Dabuleni,Apartment,2013-06-28 11:43:04,991.27,,,True,False,,True,yes,no,
Focsani,Apartment,2015-01-12 15:38:19,779.1,10.25,76,,,True,,,no,
Rasnov,Luxury Apartment,2013-03-31 06:47:53,2728.38,,,False,,,True,no,,yes
Comanesti,Luxury Apartment,2014-01-01 18:06:21,4735.96,152.77,31,,,True,False,,yes,yes
Calarasi,Shared Room,2013-03-31 19:58:34,248.32,,,False,,False,True,,,
Rosiori de Vede,Luxury Apartment,2015-10-13 17:50:12,4690.91,40.79,115,True,False,,False,yes,yes,yes
Pancota,Apartment,2015-10-20 21:13:23,926.73,7.85,118,False,False,True,,,yes,
Rosiori de Vede,Luxury Apartment,2014-08-15 13:37:49,2066.31,14.45,143,True,False,,True,,yes,yes
Targu Frumos,Apartment,2016-04-29 08:08:35,792.32,,,,,False,False,yes,yes,
Strehaia,Studio,2017-03-27 16:57:55,487.79,,,True,,,,,no,
Campia Turzii,Studio,2015-07-01 00:34:36,466.8,,,,False,True,False,,no,
Comanesti,Shared Room,2014-10-30 13:16:47,274.9,,,,True,,True,,,
Barlad,Luxury Apartment,2017-11-14 03:56:30,1928.89,17.86,108,False,True,,True,yes,,
Iernut,Apartment,2014-01-02 00:07:54,799.33,,,,False,,,,no,no
Campia Turzii,Apartment,2016-04-05 11:15:54,671.56,,,False,False,True,True,,no,
Prejmer,Apartment,2017-09-27 06:43:00,772.84,7.5,103,,,False,False,no,no,
Medgidia,Luxury Apartment,2013-08-07 18:04:38,1406.15,,,True,True,True,True,,no,
Lupeni,Studio,2017-12-26 01:36:52,461.91,,,,False,False,,,,
Targu Frumos,Shared Room,2014-01-05 00:57:25,223.93,,,,True,,False,,yes,
Calafat,Luxury Apartment,2013-09-13 20:58:51,3591.57,34.21,105,False,,,,yes,no,
Brad,Apartment,2016-02-22 20:37:22,997.25,,,False,False,True,,no,no,
Focsani,Apartment,2017-10-27 04:06:58,740.57,5.88,126,,,True,False,,,
Prejmer,Apartment,2014-05-08 08:26:37,628.0,,,True,,True,False,,,
Dabuleni,Apartment,2015-10-08 06:36:18,542.26,,,,,,True,,yes,
Modelu,Other,2016-01-19 15:40:01,156.53,1.33,118,True,,False,False,,yes,
Strehaia,Luxury Apartment,2014-02-27 09:43:46,1900.76,,,True,,False,,no,no,
Strehaia,Apartment,2017-03-08 13:54:22,671.95,,,True,False,,,,,
Medgidia,Apartment,2015-02-13 23:09:28,950.45,17.28,55,,False,True,True,no,,
Modelu,Luxury Apartment,2017-10-22 02:17:11,3875.84,46.7,83,True,True,True,,,yes,
Sovata,Private Room,2014-08-11 09:43:44,376.98,,,False,True,True,,,yes,
Calafat,Other,2016-09-05 13:13:46,121.2,1.46,83,,True,,False,,no,no
Strehaia,Apartment,2016-04-05 00:16:46,935.35,,,,,,True,,,
Afumati,Luxury Apartment,2017-07-05 22:59:20,1062.19,16.6,64,,True,,,,,
Prejmer,Luxury Apartment,2017-10-23 06:10:43,4917.74,,,,False,True,False,,yes,
Boldesti-Scaeni,Apartment,2017-11-26 23:53:45,885.81,885.81,1,,False,True,True,,,
Calafat,Apartment,2017-12-16 04:29:04,783.39,7.39,106,True,,False,,,no,
Lupeni,Private Room,2016-05-06 00:20:18,379.75,,,,False,True,,,yes,
Mogosoaia,Luxury Apartment,2015-06-10 01:36:09,4662.59,56.18,83,,,False,,,,
Calan,Other,2013-01-13 13:16:26,189.69,1.81,105,,False,True,True,yes,,yes
Boldesti-Scaeni,Studio,2017-11-16 05:08:35,472.79,236.4,2,False,,False,True,,,
Strehaia,Luxury Apartment,2014-11-02 12:50:29,3014.39,,,True,False,True,True,,yes,
Prejmer,Luxury Apartment,2017-05-25 20:43:17,4500.89,107.16,42,False,True,True,False,,yes,yes
Comanesti,Apartment,2014-09-25 04:21:28,646.23,6.73,96,False,False,False,,no,yes,
Afumati,Private Room,2017-08-07 15:20:19,321.91,,,,True,,True,yes,yes,no
Iernut,Luxury Apartment,2013-05-29 13:13:55,3948.61,151.87,26,True,True,True,True,,yes,
Medgidia,Luxury Apartment,2016-07-29 20:14:04,4651.39,,,True,,,False,yes,yes,
Boldesti-Scaeni,Shared Room,2016-07-02 13:09:09,230.73,,,,False,False,False,,yes,
Calan,Other,2017-10-09 03:44:33,170.35,2.13,80,,,True,True,,yes,yes
Calan,Apartment,2016-01-28 07:29:50,990.32,8.76,113,True,,,True,yes,,
Rasnov,Apartment,2015-10-03 19:23:04,847.0,10.59,80,False,False,False,False,,no,yes
Focsani,Apartment,2015-07-29 00:35:06,975.47,,,,True,,True,,yes,
Afumati,Shared Room,2016-03-23 08:46:54,233.45,233.45,1,,False,,,,yes,
Targu Frumos,Apartment,2017-12-16 20:33:35,996.48,,,False,,True,False,,,
Fetesti-Gara,Luxury Apartment,2016-12-22 07:49:19,2847.9,,,,,,,yes,yes,
Targu Frumos,Luxury Apartment,2015-01-24 02:16:08,3906.5,21.46,182,False,,False,True,,,
Afumati,Apartment,2013-04-26 09:41:49,788.58,,,True,True,,False,yes,no,
Strehaia,Studio,2014-01-23 18:06:54,450.67,,,,,False,,,no,
Mogosoaia,Apartment,2016-03-11 07:55:34,611.2,,,,False,,True,,yes,
Boldesti-Scaeni,Apartment,2016-12-23 14:54:00,610.86,,,False,False,,,,,
Afumati,Other,2013-11-13 16:51:15,187.73,31.29,6,,True,True,,yes,,
Modelu,Apartment,2013-04-20 21:26:59,868.1,,,True,True,,True,yes,no,
Prejmer,Luxury Apartment,2013-11-07 04:29:42,3053.47,152.67,20,True,,True,False,,yes,
Calafat,Luxury Apartment,2013-03-21 20:04:23,4709.27,,,True,False,False,True,,,yes
Calafat,Studio,2016-08-01 12:16:38,420.56,,,,,False,True,no,,
Focsani,Other,2017-01-29 07:30:54,128.29,1.64,78,,True,,False,no,yes,
Focsani,Apartment,2016-04-20 20:50:56,720.25,10.29,70,,,,True,,,no
Brad,Apartment,2016-06-14 15:25:01,799.19,36.33,22,,,False,False,yes,yes,
Pancota,Luxury Apartment,2014-02-07 05:06:55,4379.34,,,False,,False,False,,,yes
Calarasi,Apartment,2015-03-04 02:14:48,727.9,,,True,,,,yes,no,
Titu,Apartment,2013-04-18 20:39:43,529.69,,,True,True,,False,,yes,no
Mogosoaia,Apartment,2016-11-13 09:06:52,893.43,10.27,87,,,False,False,yes,,
Pancota,Studio,2014-05-18 09:47:14,488.27,,,False,,True,False,no,no,
Barlad,Apartment,2016-12-23 17:30:37,881.84,9.38,94,,False,False,,,no,
Afumati,Private Room,2014-01-27 14:43:53,319.42,,,,,True,True,,no,yes
Brad,Luxury Apartment,2013-01-06 07:55:25,4083.0,,,True,False,False,,,yes,
Titu,Luxury Apartment,2015-09-24 18:27:23,3386.74,,,False,True,,True,,yes,
Toplita,Luxury Apartment,2016-12-14 05:20:16,2330.92,20.63,113,False,False,False,,,,yes
Comanesti,Apartment,2016-03-25 02:50:47,583.23,5.4,108,False,,,,,yes,
Calafat,Apartment,2015-11-14 05:24:13,623.51,,,,,,,,,
Fetesti-Gara,Shared Room,2015-03-24 12:10:37,280.77,,,,False,True,True,,yes,yes
Modelu,Private Room,2017-09-06 00:44:38,331.2,16.56,20,,True,False,,yes,,
Iernut,Luxury Apartment,2014-01-12 08:23:06,4190.92,59.03,71,True,,,,,yes,
Comanesti,Apartment,2016-06-21 15:16:11,870.37,,,False,False,False,False,,yes,yes
Lupeni,Luxury Apartment,2017-08-01 23:13:49,3141.45,26.18,120,,True,False,,,no,
Boldesti-Scaeni,Luxury Apartment,2017-07-14 15:49:07,3306.5,,,,,,True,no,yes,
Medgidia,Luxury Apartment,2016-09-16 01:48:03,2725.55,33.65,81,True,True,True,True,,,
Comanesti,Other,2016-04-15 04:27:14,134.81,1.28,105,,,False,,,,
Harlau,Private Room,2014-03-08 00:12:00,397.26,,,False,False,True,True,yes,yes,
Modelu,Studio,2016-10-07 08:01:07,408.14,8.5,48,,True,,,yes,yes,
Lupeni,Luxury Apartment,2013-03-30 10:57:55,1624.54,,,False,False,True,False,,yes,
Rasnov,Other,2015-09-16 07:57:37,154.3,1.86,83,True,True,True,,,yes,
Prejmer,Apartment,2017-12-17 03:32:06,654.86,,,,False,False,True,,,yes
Harlau,Other,2013-04-10 12:44:45,149.5,1.48,101,,,False,True,no,,yes
Dabuleni,Luxury Apartment,2013-04-07 18:44:05,2843.28,,,,,,,,no,
Iernut,Shared Room,2016-02-11 21:04:29,233.74,,,True,,,,no,,
Calan,Private Room,2015-03-10 07:20:13,343.36,,,,False,False,False,,no,
Harlau,Apartment,2015-03-22 04:51:19,772.9,7.73,100,False,,,,,,
Rasnov,Luxury Apartment,2014-03-07 13:22:28,2684.34,23.14,116,True,True,True,True,,,
Focsani,Luxury Apartment,2017-06-13 09:12:15,4249.96,,,False,False,,True,,yes,
Comanesti,Apartment,2016-07-22 07:07:17,794.49,14.99,53,False,True,False,True,,yes,
Rosiori de Vede,Luxury Apartment,2013-04-18 18:48:02,2119.68,24.65,86,,,False,False,,,
Oradea,Other,2015-03-27 00:31:46,152.93,6.95,22,,,,False,,yes,
Afumati,Private Room,2016-04-12 20:14:00,325.6,,,,True,True,False,no,yes,
Medgidia,Apartment,2017-04-05 02:07:18,803.2,,,,,,True,,,
Harlau,Studio,2016-10-04 15:14:42,435.45,21.77,20,False,True,True,True,,,yes
Rosiori de Vede,Luxury Apartment,2013-03-20 04:37:44,2763.53,115.15,24,,True,False,True,yes,yes,
Focsani,Apartment,2014-03-16 04:59:03,688.63,8.72,79,True,,False,False,,yes,
Afumati,Luxury Apartment,2015-07-14 22:01:43,4649.87,,,True,False,,,,,
Sovata,Private Room,2017-03-27 12:12:36,326.52,,,,False,,True,,yes,yes
Calarasi,Private Room,2013-09-13 20:58:51,322.9,,,,,,False,,no,yes
Iernut,Studio,2013-12-17 03:10:01,470.61,,,True,,False,,,no,
Calan,Other,2015-06-09 02:20:58,191.18,4.78,40,False,True,,True,no,,yes
Toplita,Apartment,2016-03-23 02:20:02,928.86,14.98,62,,True,True,True,,,
Rosiori de Vede,Shared Room,2013-11-04 06:36:36,276.74,,,,True,True,False,yes,yes,
Comanesti,Apartment,2013-04-14 15:00:02,501.2,,,,,,False,,yes,
Afumati,Private Room,2014-10-10 02:53:39,358.95,,,,,,False,,yes,
Pancota,Luxury Apartment,2016-12-25 19:07:40,2201.54,366.92,6,False,False,True,True,,yes,
Medgidia,Luxury Apartment,2013-11-30 20:35:55,3845.45,20.13,191,,True,False,False,,no,
Medgidia,Apartment,2014-06-12 17:51:47,855.4,9.1,94,False,,True,True,no,yes,
Dabuleni,Apartment,2017-11-15 02:18:28,618.7,7.93,78,True,,,,,,no
Toplita,Apartment,2016-05-03 10:20:51,652.53,9.46,69,False,False,True,False,,,
Dabuleni,Luxury Apartment,2016-04-24 09:10:05,3665.58,,,False,False,,,,no,
Medgidia,Shared Room,2015-06-30 22:48:12,220.67,,,True,False,,True,,yes,
Comanesti,Shared Room,2016-08-21 00:53:35,260.79,,,False,False,False,True,,no,
Lupeni,Shared Room,2015-01-03 20:14:16,296.38,,,False,,,,,,
Harlau,Luxury Apartment,2017-10-21 18:35:25,1369.36,,,True,False,,False,,no,
Afumati,Apartment,2016-01-29 21:50:49,764.87,4.81,159,True,,True,,,no,
Brad,Luxury Apartment,2014-11-22 10:22:47,1636.15,30.87,53,False,True,False,True,,no,
Rasnov,Other,2014-10-09 14:33:16,191.37,,,False,True,,True,no,,yes
Sovata,Other,2013-10-06 05:26:24,184.85,1.05,176,False,False,False,,,yes,yes
Calarasi,Apartment,2013-04-04 12:51:16,601.55,4.85,124,True,False,False,False,yes,yes,
Barlad,Shared Room,2017-03-09 17:06:48,212.13,,,False,True,True,False,,no,
Brad,Apartment,2016-03-12 11:29:39,574.22,7.98,72,True,True,True,True,,yes,
Targu Frumos,Luxury Apartment,2016-04-04 21:29:58,3647.9,,,True,False,True,,yes,no,
Medgidia,Apartment,2013-05-09 19:27:26,549.6,6.11,90,,True,False,True,,no,no
Rosiori de Vede,Luxury Apartment,2016-12-12 12:50:22,1578.76,,,True,False,True,False,no,yes,
Strehaia,Shared Room,2015-12-24 08:45:18,295.72,,,True,,True,True,,,
Brad,Apartment,2016-01-30 10:45:07,740.57,7.33,101,False,True,,True,,no,
Dabuleni,Luxury Apartment,2016-02-28 03:58:56,3955.11,42.53,93,,True,True,True,,no,
Prejmer,Apartment,2017-02-07 22:15:19,563.2,31.29,18,True,False,,True,,no,yes
Boldesti-Scaeni,Luxury Apartment,2013-03-27 13:42:58,4673.5,50.25,93,,,True,,,yes,
Calarasi,Apartment,2016-10-02 15:50:45,684.9,62.26,11,True,False,,True,,no,
Medgidia,Apartment,2014-12-19 22:30:42,537.64,9.78,55,False,True,False,False,,,
Dabuleni,Luxury Apartment,2016-11-13 01:40:11,2543.31,25.18,101,False,False,True,False,,,
Campia Turzii,Apartment,2017-11-03 17:29:32,582.59,5.5,106,,,,False,,yes,
Afumati,Luxury Apartment,2013-07-24 14:07:53,3726.71,,,False,,False,True,,yes,
Harlau,Luxury Apartment,2016-08-22 07:00:04,1774.29,25.35,70,,True,True,,,no,
Boldesti-Scaeni,Studio,2014-01-15 22:27:04,472.28,,,False,False,,,,yes,no
Mogosoaia,Apartment,2017-05-08 10:46:17,763.9,,,True,True,,,,,yes
Toplita,Luxury Apartment,2016-08-25 22:49:22,3671.78,,,True,True,,True,,yes,
Campia Turzii,Luxury Apartment,2016-10-09 02:46:22,4937.17,41.14,120,False,False,False,,,no,
Medgidia,Luxury Apartment,2017-08-07 05:35:01,1018.62,8.28,123,False,,,False,,yes,
Strehaia,Apartment,2016-03-25 10:13:18,631.67,3.22,196,True,True,False,False,yes,no,yes
Prejmer,Luxury Apartment,2014-12-31 14:33:14,1251.25,11.07,113,True,,False,,,,no
Prejmer,Luxury Apartment,2013-09-24 17:21:45,4341.85,,,False,,,,,yes,yes
Comanesti,Luxury Apartment,2015-11-05 23:10:24,3997.96,51.92,77,,True,False,False,,no,
Calafat,Luxury Apartment,2016-04-01 07:51:41,4988.42,108.44,46,True,,True,,yes,no,no
Afumati,Apartment,2015-04-12 02:49:42,697.48,8.83,79,False,True,True,False,,yes,yes
Rasnov,Studio,2013-03-14 22:38:00,479.65,,,,True,True,False,,,
Afumati,Shared Room,2013-04-10 18:32:50,247.42,,,,True,False,,,,
Medgidia,Other,2017-03-02 01:45:07,172.42,4.42,39,True,,True,True,,,
Targu Frumos,Luxury Apartment,2017-02-18 16:46:44,1680.28,,,False,False,True,,,no,
Pancota,Studio,2014-03-26 00:56:20,487.38,10.37,47,,,True,False,,,
Fetesti-Gara,Shared Room,2017-05-07 19:44:55,294.64,,,True,,True,True,,no,
Sovata,Private Room,2015-08-05 06:34:09,358.42,,,True,False,False,,,yes,
Boldesti-Scaeni,Apartment,2014-01-05 01:42:19,573.53,4.94,116,True,False,True,,,,
Modelu,Other,2014-09-08 10:42:15,193.87,,,False,True,True,True,,yes,yes
Rosiori de Vede,Apartment,2017-11-09 08:46:49,667.75,60.7,11,False,True,,False,yes,,yes
Medgidia,Apartment,2015-09-09 17:57:03,752.54,21.5,35,,,False,False,,,yes
Prejmer,Private Room,2016-10-17 21:37:27,391.73,,,True,True,,True,,,no
Harlau,Luxury Apartment,2017-07-13 17:39:25,3052.73,,,True,,True,False,,,
Lupeni,Luxury Apartment,2015-10-08 19:48:09,3063.54,,,True,True,,,,no,no
Pancota,Apartment,2014-10-09 10:04:09,944.38,14.31,66,,,False,True,,,
Harlau,Apartment,2016-08-07 13:25:38,847.68,8.74,97,,True,False,False,,no,yes
Prejmer,Apartment,2013-04-12 02:15:33,693.7,6.31,110,True,,False,False,,yes,
Afumati,Luxury Apartment,2016-01-18 09:39:40,4453.33,,,,,False,,,yes,
Iernut,Apartment,2014-06-07 15:25:17,843.15,,,,False,,False,yes,yes,
Rasnov,Other,2016-10-09 09:40:26,188.47,,,False,True,,,,no,yes
Iernut,Luxury Apartment,2017-03-27 01:55:57,4523.46,565.43,8,,,False,True,,yes,
Fetesti-Gara,Apartment,2014-10-04 09:58:35,702.39,13.01,54,True,,,False,no,no,
Mogosoaia,Luxury Apartment,2015-07-13 12:27:03,2889.0,41.27,70,False,False,True,,no,yes,
Medgidia,Luxury Apartment,2017-04-18 09:49:04,3427.95,34.98,98,False,,,True,,yes,
Sovata,Shared Room,2013-08-13 17:18:42,290.5,,,,True,,False,,yes,yes
Comanesti,Luxury Apartment,2017-11-29 23:12:49,1302.98,,,False,,,True,,,
Oradea,Other,2014-11-08 06:36:18,128.57,,,True,False,False,,,yes,
Mogosoaia,Apartment,2014-10-07 02:40:38,852.18,,,True,,True,,,yes,
Harlau,Other,2016-10-01 02:53:14,185.23,,,,,,False,,no,
Calafat,Apartment,2016-03-12 09:16:37,649.62,7.06,92,,,True,True,,no,
Focsani,Luxury Apartment,2014-05-19 20:09:35,3541.94,,,True,False,False,,,,
Rosiori de Vede,Luxury Apartment,2017-02-18 02:39:01,4567.0,,,,False,,False,,,
Toplita,Apartment,2013-03-06 20:49:01,834.37,33.37,25,True,True,,,yes,yes,
Rosiori de Vede,Other,2017-10-22 03:34:53,128.35,0.96,134,False,True,True,,,no,no
Barlad,Luxury Apartment,2015-08-30 02:14:29,2699.74,107.99,25,,True,,,no,yes,
Medgidia,Other,2014-07-15 09:25:58,106.49,1.22,87,True,True,True,,,,
Toplita,Luxury Apartment,2016-11-28 07:43:06,2951.72,89.45,33,True,,,False,,,
Afumati,Apartment,2015-10-19 19:06:02,630.63,,,True,True,,False,,,
Fetesti-Gara,Private Room,2013-05-15 12:12:34,305.2,,,False,,False,,yes,,
Strehaia,Luxury Apartment,2016-05-19 05:29:34,1716.77,33.66,51,False,,False,,,,no
Boldesti-Scaeni,Luxury Apartment,2015-07-25 17:25:38,2312.53,,,,False,False,False,,no,
Comanesti,Luxury Apartment,2015-09-07 19:19:57,2291.22,27.61,83,False,True,True,True,,yes,yes
Fetesti-Gara,Luxury Apartment,2016-03-11 17:59:46,1978.6,11.18,177,True,False,True,False,,no,
Lupeni,Studio,2014-05-08 03:57:21,426.85,,,True,False,,False,,,
Rosiori de Vede,Apartment,2013-04-08 16:16:05,799.61,,,True,,,False,,,
Boldesti-Scaeni,Apartment,2014-08-19 21:14:56,744.27,,,,False,True,,,no,
Prejmer,Luxury Apartment,2013-09-11 06:27:13,2967.15,,,False,,,True,yes,yes,
Medgidia,Luxury Apartment,2013-03-01 04:00:19,4674.1,,,True,False,,,,,
Dabuleni,Shared Room,2017-05-16 12:50:57,220.32,,,,,False,,,,
Oradea,Luxury Apartment,2015-03-16 05:17:07,3982.93,,,True,False,,True,,no,yes
Calan,Studio,2013-08-08 12:06:46,428.78,8.93,48,,,,,yes,yes,
Oradea,Luxury Apartment,2014-11-22 21:45:01,4460.29,41.68,107,True,False,,,,yes,
Afumati,Luxury Apartment,2015-05-25 13:56:51,4709.27,48.05,98,False,,,False,,no,
Prejmer,Apartment,2015-06-30 22:48:12,683.64,,,True,True,False,False,,yes,
Comanesti,Studio,2016-10-03 06:18:52,477.41,,,False,False,False,False,,yes,no
Lupeni,Apartment,2017-04-06 06:40:13,583.33,,,True,,True,,,,
Calarasi,Apartment,2013-05-15 21:55:41,901.93,6.35,142,True,True,,True,no,no,no
Strehaia,Other,2015-08-11 23:18:48,167.74,0.84,199,,False,True,True,,yes,
Afumati,Luxury Apartment,2014-01-06 15:31:26,3718.59,116.21,32,,,False,True,,no,
Brad,Private Room,2016-11-08 05:44:22,368.82,,,True,,False,True,no,yes,
Mogosoaia,Luxury Apartment,2016-05-28 08:50:37,3895.81,57.29,68,,,,True,,yes,
Strehaia,Apartment,2015-11-08 02:27:49,655.49,6.01,109,True,,,True,,,no
Lupeni,Luxury Apartment,2014-04-19 13:00:22,1958.38,16.6,118,True,,,False,,no,
Campia Turzii,Luxury Apartment,2013-05-08 15:04:30,2226.14,,,,False,True,,,no,
Brad,Apartment,2013-02-27 07:19:32,640.59,,,,False,True,True,,yes,no
Modelu,Luxury Apartment,2014-10-30 07:29:20,1966.6,16.53,119,True,,True,False,,,
Campia Turzii,Apartment,2014-02-18 13:09:30,622.89,3.44,181,False,False,,False,,no,
Fetesti-Gara,Apartment,2016-09-17 01:31:34,865.38,39.34,22,False,,False,,,no,
Prejmer,Luxury Apartment,2015-07-15 13:57:32,2045.88,41.75,49,False,True,True,,yes,yes,
Brad,Apartment,2016-01-21 05:10:47,830.9,4.2,198,,,False,True,,yes,
Rosiori de Vede,Luxury Apartment,2017-11-02 07:25:34,2506.92,,,True,,True,True,,no,no
Medgidia,Luxury Apartment,2017-05-14 07:27:56,2797.3,24.75,113,True,True,,,,yes,yes
Barlad,Private Room,2015-12-03 17:54:57,304.62,,,False,,,False,,yes,no
Brad,Luxury Apartment,2015-06-09 10:57:20,3392.39,,,True,,False,,,no,
Boldesti-Scaeni,Shared Room,2017-09-29 08:19:15,282.74,,,,,True,,,yes,
Focsani,Apartment,2016-01-06 15:29:33,831.42,,,,False,False,False,,no,
Iernut,Luxury Apartment,2015-11-26 10:55:25,1541.85,,,,True,False,False,,,no
Brad,Apartment,2013-03-13 21:54:28,956.8,56.28,17,False,False,True,,,no,
Boldesti-Scaeni,Apartment,2017-12-10 00:01:14,878.99,109.87,8,False,True,True,False,,yes,
Focsani,Luxury Apartment,2015-07-14 22:01:43,3388.3,42.35,80,,True,,,,,
Medgidia,Studio,2014-08-11 09:43:44,486.35,,,False,,False,False,,,
Medgidia,Luxury Apartment,2016-09-05 09:20:21,4372.44,,,True,False,True,,,,
Afumati,Apartment,2016-04-26 05:27:02,810.98,10.53,77,False,,False,True,,yes,
Toplita,Luxury Apartment,2016-11-07 19:13:34,2722.37,16.7,163,,,,,,yes,
Pancota,Other,2013-03-28 17:50:52,132.82,1.41,94,True,True,,True,,yes,
Targu Frumos,Apartment,2017-04-25 02:52:04,533.42,5.18,103,True,True,,,,,
Titu,Apartment,2015-07-24 08:36:42,947.36,7.89,120,,False,False,,,yes,
Barlad,Apartment,2016-06-14 15:25:01,690.2,5.35,129,False,True,True,True,,,no
Targu Frumos,Apartment,2017-06-09 12:26:25,992.9,,,False,,False,True,,no,
Calarasi,Apartment,2014-01-01 00:44:17,860.11,,,False,True,,True,,yes,
Mogosoaia,Luxury Apartment,2014-10-17 16:15:14,1356.12,20.24,67,,False,,True,,no,no
Prejmer,Private Room,2016-12-27 18:11:36,384.5,,,True,,False,True,no,yes,yes
Pancota,Private Room,2013-06-06 00:11:50,388.35,19.42,20,,,,,,no,
Harlau,Studio,2017-06-07 08:10:54,467.83,,,,True,,True,yes,no,
Calan,Luxury Apartment,2015-11-28 01:57:05,2655.85,21.25,125,,,,True,,no,
Targu Frumos,Other,2015-07-14 21:05:18,126.96,1.11,114,True,,True,,no,yes,
Modelu,Studio,2017-03-26 08:51:19,434.31,,,,,,True,,,
Fetesti-Gara,Other,2014-08-10 07:10:42,102.41,0.13,767,False,,,True,,yes,
Boldesti-Scaeni,Other,2014-08-15 19:14:36,154.74,0.88,175,True,,True,True,,yes,
Harlau,Apartment,2015-08-17 14:47:03,920.87,11.66,79,,True,,True,,,
Lupeni,Studio,2017-04-29 10:24:38,476.67,,,True,,True,True,,,
Calafat,Other,2017-03-19 03:11:19,117.81,1.12,105,,True,False,False,,yes,no
Sovata,Luxury Apartment,2016-06-10 13:08:53,3768.6,,,False,False,False,,,yes,
Medgidia,Apartment,2013-12-22 08:27:15,668.95,,,True,True,,True,,yes,
Medgidia,Other,2015-06-13 23:46:47,107.14,0.75,142,,False,True,True,,no,
Afumati,Luxury Apartment,2014-06-05 11:53:10,2237.21,,,,True,,False,,,yes
Dabuleni,Luxury Apartment,2016-12-31 10:57:13,3996.67,,,False,,,True,,,
Iernut,Shared Room,2017-09-23 23:42:48,226.99,,,True,False,,True,,,no
Oradea,Luxury Apartment,2016-10-30 14:57:53,1116.25,10.53,106,False,False,False,True,,yes,
Pancota,Apartment,2015-09-24 09:44:16,952.44,17.64,54,False,True,True,True,,yes,
Toplita,Apartment,2016-10-27 20:04:34,506.24,6.1,83,,False,False,,,no,
Comanesti,Luxury Apartment,2014-09-30 03:11:05,1851.64,,,,False,False,True,,yes,
Medgidia,Apartment,2016-11-03 22:16:25,505.81,12.65,40,False,,True,True,yes,yes,
Fetesti-Gara,Other,2014-12-04 03:09:37,115.4,3.12,37,True,,,False,,,
Pancota,Studio,2015-10-04 20:25:23,463.1,,,,True,False,False,yes,no,yes
Afumati,Shared Room,2015-04-17 12:20:08,287.95,,,,False,False,True,,no,
Pancota,Other,2016-05-25 03:12:13,108.26,0.99,109,False,False,,False,yes,no,
Modelu,Private Room,2016-08-27 07:06:32,388.49,,,,,,,yes,yes,
Oradea,Private Room,2013-11-06 23:51:28,359.58,,,False,,False,False,no,,
Targu Frumos,Luxury Apartment,2013-11-20 05:09:52,2714.92,,,,False,False,False,,yes,no
Campia Turzii,Other,2016-09-05 14:58:39,155.44,1.35,115,False,,,False,,no,
Lupeni,Luxury Apartment,2016-01-24 09:44:45,2092.91,17.59,119,True,,,False,yes,yes,
Toplita,Private Room,2016-04-04 21:16:33,361.3,,,True,,False,False,,yes,
Calarasi,Luxury Apartment,2014-01-17 10:06:48,4352.93,60.46,72,,,True,,yes,yes,
Dabuleni,Apartment,2015-12-16 18:14:58,982.21,11.98,82,False,True,True,False,,,
Strehaia,Luxury Apartment,2017-04-08 05:09:23,2545.1,59.19,43,True,True,,,,no,no
Prejmer,Luxury Apartment,2016-10-13 13:15:11,1690.4,,,False,True,True,True,,,
Comanesti,Luxury Apartment,2014-07-29 01:08:47,1260.51,,,False,,False,True,,,
